"Level","Date","Mr","Message"
"INFO","01/09/2025 19:26:28:288","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionsHandler - Preaction completed. Calling the next node. Transaction uuid: CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455 Transaction State: TRANSACTION_PREACTION_COMPLETED"
"INFO","01/09/2025 19:26:28:288","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionCreateSessionContextHandler - [HANDLER-CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455] State: TRANSACTION_CREATE_SESION_CONTEXT"
"DEBUG","01/09/2025 19:26:28:288","RuntimeOnline","com.bbva.elara.business.sessioncontext.SessionContextFactoryImpl - Created session context for uuid: 'CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455'"
"DEBUG","01/09/2025 19:26:28:288","RuntimeOnline","com.bbva.elara.business.sessioncontext.SessionContextFactoryImpl - Updated session: CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455 for context: SessionContextImpl [context=Context{parameterList={InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={customerId=97172679, paginationKey=}]}, endStatus=OK, severity=OK, adviceList=[], ropInfo=null, variableRopInfoList=[], lotesRopInfoList=[], journalDataList=[], eventDataList=[], externalDataList=[], postEventData=null, transaction=Transaction [paramsIn=ParamsIn [parameter=[], group=[], list=[], dto=[DtoType [parameter=[ParamType [order=1, name=customerId, type=String, size=8, mandatory=0], ParamType [order=2, name=paginationKey, type=String, size=35, mandatory=0], ParamType [order=3, name=pageSize, type=Long, size=3, mandatory=0]], list=[], dtoType=[], name=InputListInvestmentFundsDTO, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.InputListInvestmentFundsDTO, artifactId=PFMHC010, mandatory=0, order=1]]], paramsOut=ParamsOut [parameter=[], group=[], list=[ListType [parameter=[], name=responseOut, order=1, list=[], dto=[DtoType [parameter=[], list=[ListType [parameter=[], name=data, order=1, list=[], dto=[DtoType [parameter=[ParamType [order=1, name=number, type=String, size=20, mandatory=1], ParamType [order=2, name=investmentFundId, type=String, size=20, mandatory=1], ParamType [order=3, name=isVisible, type=Boolean, size=0, mandatory=0]], list=[ListType [parameter=[], name=funds, order=6, list=[], dto=[DtoType [parameter=[ParamType [order=1, name=fundId, type=String, size=4, mandatory=1], ParamType [order=2, name=ownedShares, type=Double, size=9, mandatory=1]], list=[], dtoType=[DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=15, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=fundPosition, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.FundPosition, artifactId=PFMHC010, mandatory=1, order=3], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=4, mandatory=1], ParamType [order=2, name=name, type=String, size=50, mandatory=1]], list=[], dtoType=[], name=title, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.Title, artifactId=PFMHC010, mandatory=1, order=4], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=3, mandatory=1], ParamType [order=2, name=name, type=String, size=35, mandatory=1]], list=[], dtoType=[], name=currency, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.FundCurrency, artifactId=PFMHC010, mandatory=1, order=5], DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=15, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=availableFundPosition, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.AvailableFundPosition, artifactId=PFMHC010, mandatory=1, order=6], DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=9, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=netAssetValue, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.NetAssetValue, artifactId=PFMHC010, mandatory=1, order=7]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.Fund, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=0]], dtoType=[DtoType [parameter=[ParamType [order=1, name=id, type=String, size=1, mandatory=1], ParamType [order=2, name=name, type=String, size=30, mandatory=1]], list=[], dtoType=[], name=numberType, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFundNumberType, artifactId=PFMHC010, mandatory=1, order=4], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=6, mandatory=1], ParamType [order=2, name=name, type=String, size=6, mandatory=1]], list=[], dtoType=[], name=investmentFundType, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFundType, artifactId=PFMHC010, mandatory=1, order=5]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFund, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=0]], dtoType=[DtoType [parameter=[ParamType [order=1, name=paginationKey, type=String, size=35, mandatory=0], ParamType [order=2, name=pageSize, type=Long, size=3, mandatory=0]], list=null, dtoType=null, name=DTOIntPagination, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.IntPaginationDTO, artifactId=PFMHC010, mandatory=0, order=2]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.OutputInvestmentFundsDTO, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=0]], dto=[DtoType [parameter=[ParamType [order=2, name=page, type=Long, size=10, mandatory=0], ParamType [order=3, name=totalPages, type=Long, size=10, mandatory=0], ParamType [order=4, name=totalElements, type=Long, size=10, mandatory=0], ParamType [order=5, name=pageSize, type=Long, size=10, mandatory=0]], list=null, dtoType=[DtoType [parameter=[ParamType [order=1, name=first, type=String, size=10, mandatory=0], ParamType [order=2, name=last, type=String, size=10, mandatory=0], ParamType [order=3, name=previous, type=String, size=10, mandatory=0], ParamType [order=4, name=next, type=String, size=10, mandatory=0]], list=null, dtoType=null, name=links, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.LinksDTO, artifactId=PFMHC010, mandatory=0, order=1]], name=pagination, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.PaginationDTO, artifactId=PFMHC010, mandatory=0, order=2]]], description=trx orquestadora, transactionName=PFMHT010, application=PFMH, version=01, country=PE, language=ES, enable=null, preLog=null, preMonitoring=null, postEvent=0, postEventFunctional=null, postJournal=null, postLog=null], languageCode='ES', architecturRollbackRequired=null, transactionRequest=TransactionRequest [messageID=9c55a55e-3707-4a4d-b166-cbe9310863f7, uid=CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455, logicalProtocol=PG, executionCountryCode=PE, header=CommonRequestHeader [headerParamsMap={IPADDRESS=0.0.0.0, OPERATIONDATE=20250627, REQUESTID=c78e2482-693b-493d-8a06-5fb4da220999, CONTACTIDENTIFIER=1072, LANGUAGECODE=ES, COUNTRYCODE=PE, CHANNELCODE=BM, AGENTUSER=bruno-runtime/2.9.1, PID=null, SECONDARYCURRENCY=USD, SUBTYPECODE=01, APPLICATIONCODE=PFMH, CLIENTIDENTIFICATIONTYPE=1, AAP=13000123, ENTITYCODE=0011, CURRENCY=PEN, HEADERNAME=QP06, OPERATIVEENTITYCODE=0011, BRANCHCODE=9999, PRODUCTCODE=0001, WORKSTATIONCODE=W963, CLIENTDOCUMENT=0123456789012345678901234, OPERATIVEBRANCHCODE=9999, TYPECODE=01, AUTHORIZATIONCODE=00000000, USERCODE=ZG13003, LOGICALTRANSACTIONCODE=PFMHT010, OPERATIONTIME=103000, ACCOUNTINGTERMINAL=VIRT, REMAININGTIME=012345, VERSIONCODE=01, AUTHORIZATIONVERSION=00, TRANSACTIONCODE=T010, XFORWARDEDFOR=118.180.29.103, TXCLASS=30, SERVICEID=012345678901234, APP=ether-apx, ORIGIN=ejemplo, MAC=example, ENVIRONCODE=01, MANAGERUSER=P028036}], body=GenericBody [transactionParameters=Parameter [name=InputListInvestmentFundsDTO, value={customerId=97172679, paginationKey=}]]], genericResponse=null, proxiedResponse=false, accountingDateCurrentDate=null, accountingDatePreviousDate=null, accountingDateNextDate=null, asyncTransactionInvokerInfo=null, dynamicSqls={}, httpMessageResponse=null, initialTime=0, jobName='null', jobID='null', remainingTimeEnabled=false, spanChildrenEnabled=false, libraryName='null', mappedDTO={}, utilitiesSpansList=[], utilitiesPropsSemaas=null, beaPostEventData=null, isReadOnly=true, isQueryReadOnly=true}, uuid=CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455] "
"INFO","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - [HANDLER-CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455] State: TRANSACTION_MANAGE_TRANSACTIONALITY_ARCHITECTURE_APP"
"DEBUG","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - NonJtaActive is deactivated, default transaction WRITE"
"DEBUG","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Managing combined transactionality between application and architecture while executing PFMHT010-01-PE"
"INFO","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Transaction PFMHT010-01-PE is not in black list. Parameter remainingTime will be considered"
"DEBUG","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Value of the remaining time received 12345"
"INFO","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Transaction timeout is 12345 ms taken from (default, specific, remaining) [20000, VALUE_NOT_SPECIFIED, 12345]"
